[2024-11-20 19:16:02] Open: 94302.48, High: 94343.43, Low: 94302.48, Close: 94343.43
[2024-11-22 10:40:00] Open: 99504.79, High: 99524.06, Low: 99462.98, Close: 99485.64
[2024-11-22 10:41:03] Open: 99500.38, High: 99536.92, Low: 99458.81, Close: 99471.96
[2024-11-22 10:42:02] Open: 99472.23, High: 99525.57, Low: 99472.23, Close: 99497.71
[2024-11-22 10:43:05] Open: 99480.78, High: 99517.94, Low: 99454.96, Close: 99475.66
[2024-11-22 10:44:03] Open: 99468.30, High: 99511.86, Low: 99441.43, Close: 99511.20
[2024-11-22 10:45:02] Open: 99499.68, High: 99510.00, Low: 99472.60, Close: 99510.00
[2024-11-22 10:46:01] Open: 99508.15, High: 99510.00, Low: 99478.45, Close: 99501.44
[2024-11-22 10:47:04] Open: 99471.70, High: 99503.79, Low: 99471.70, Close: 99501.20
[2024-11-22 10:48:03] Open: 99501.45, High: 99501.45, Low: 99405.00, Close: 99405.00
[2024-11-22 10:49:01] Open: 99378.89, High: 99378.89, Low: 99288.89, Close: 99331.04
[2024-11-22 10:50:00] Open: 99321.16, High: 99464.08, Low: 99321.16, Close: 99446.48
[2024-11-22 10:51:04] Open: 99457.66, High: 99465.78, Low: 99365.72, Close: 99365.72
[2024-11-22 10:52:03] Open: 99376.49, High: 99382.61, Low: 99329.06, Close: 99337.44
[2024-11-22 10:53:01] Open: 99337.44, High: 99446.68, Low: 99337.44, Close: 99427.42
[2024-11-22 10:54:05] Open: 99405.37, High: 99492.22, Low: 99405.37, Close: 99480.63
[2024-11-22 10:55:04] Open: 99477.49, High: 99485.09, Low: 99405.62, Close: 99447.61
[2024-11-22 10:56:02] Open: 99437.98, High: 99484.26, Low: 99437.98, Close: 99463.92
[2024-11-22 10:57:01] Open: 99438.51, High: 99438.51, Low: 99331.20, Close: 99353.55
[2024-11-22 10:58:05] Open: 99343.35, High: 99378.67, Low: 99312.39, Close: 99329.69
[2024-11-22 10:59:03] Open: 99307.78, High: 99315.98, Low: 99235.60, Close: 99235.60
[2024-11-22 11:00:01] Open: 99228.60, High: 99323.40, Low: 99228.60, Close: 99305.24
[2024-11-22 11:01:00] Open: 99311.26, High: 99391.80, Low: 99311.26, Close: 99391.80
[2024-11-22 11:02:04] Open: 99354.46, High: 99370.78, Low: 99322.54, Close: 99344.23
[2024-11-22 11:03:03] Open: 99313.89, High: 99327.53, Low: 99270.99, Close: 99282.56
[2024-11-22 11:04:01] Open: 99299.20, High: 99307.89, Low: 99272.06, Close: 99286.25
[2024-11-22 11:05:00] Open: 99271.41, High: 99292.61, Low: 99256.01, Close: 99279.14
[2024-11-22 11:06:05] Open: 99249.47, High: 99256.44, Low: 99243.21, Close: 99243.21
[2024-11-22 11:07:02] Open: 99247.74, High: 99252.98, Low: 99234.88, Close: 99238.96
[2024-11-22 11:08:01] Open: 99226.05, High: 99226.05, Low: 99180.60, Close: 99180.60
[2024-11-22 11:09:05] Open: 99198.43, High: 99327.35, Low: 99198.43, Close: 99327.35
[2024-11-22 11:10:03] Open: 99343.70, High: 99380.86, Low: 99277.84, Close: 99291.30
[2024-11-22 11:11:02] Open: 99251.00, High: 99251.00, Low: 99194.26, Close: 99213.72
[2024-11-22 11:12:01] Open: 99219.53, High: 99219.53, Low: 99192.07, Close: 99192.07
[2024-11-22 11:13:05] Open: 99190.45, High: 99202.55, Low: 99136.07, Close: 99187.49
[2024-11-22 11:14:03] Open: 99191.94, High: 99192.85, Low: 99151.13, Close: 99151.13
[2024-11-22 11:15:02] Open: 99157.00, High: 99163.02, Low: 99105.55, Close: 99105.55
[2024-11-22 11:16:00] Open: 99095.93, High: 99146.97, Low: 99087.63, Close: 99107.09
[2024-11-22 11:17:04] Open: 99120.03, High: 99166.50, Low: 99099.21, Close: 99134.62
[2024-11-22 11:18:03] Open: 99133.74, High: 99133.74, Low: 99055.53, Close: 99055.53
[2024-11-22 11:19:01] Open: 99098.09, High: 99119.75, Low: 99030.15, Close: 99053.71
[2024-11-22 11:20:01] Open: 99022.28, High: 99031.71, Low: 98994.52, Close: 98994.52
[2024-11-22 11:21:04] Open: 99001.13, High: 99044.29, Low: 98978.28, Close: 99044.29
[2024-11-22 11:22:02] Open: 99044.30, High: 99085.86, Low: 99044.30, Close: 99080.90
[2024-11-22 11:23:01] Open: 99085.30, High: 99175.57, Low: 99085.30, Close: 99175.57
[2024-11-22 11:24:05] Open: 99175.17, High: 99185.03, Low: 99122.30, Close: 99173.27
[2024-11-22 11:25:04] Open: 99175.55, High: 99202.54, Low: 99126.64, Close: 99126.64
[2024-11-22 11:26:02] Open: 99140.67, High: 99161.34, Low: 99106.89, Close: 99123.58
[2024-11-22 11:27:00] Open: 99121.11, High: 99151.15, Low: 99084.03, Close: 99147.04
[2024-11-22 11:28:04] Open: 99143.60, High: 99145.10, Low: 99106.32, Close: 99139.52
[2024-11-22 11:29:04] Open: 99123.22, High: 99189.75, Low: 99123.22, Close: 99187.37
[2024-11-22 11:30:02] Open: 99224.82, High: 99261.65, Low: 99189.04, Close: 99213.94
[2024-11-22 11:31:01] Open: 99215.88, High: 99226.63, Low: 99185.32, Close: 99185.69
[2024-11-22 11:32:04] Open: 99170.24, High: 99182.87, Low: 99149.52, Close: 99149.52
[2024-11-22 11:33:02] Open: 99148.47, High: 99244.27, Low: 99148.47, Close: 99198.09
[2024-11-22 11:34:00] Open: 99174.04, High: 99234.73, Low: 99167.25, Close: 99212.32
[2024-11-22 11:35:04] Open: 99213.28, High: 99213.28, Low: 99179.91, Close: 99199.62
[2024-11-22 11:36:03] Open: 99194.82, High: 99194.82, Low: 99129.26, Close: 99137.76
[2024-11-22 11:37:00] Open: 99137.93, High: 99150.97, Low: 99119.00, Close: 99124.36
[2024-11-22 11:38:00] Open: 99133.33, High: 99146.38, Low: 99075.13, Close: 99075.13
[2024-11-22 11:39:03] Open: 99062.08, High: 99097.10, Low: 99033.13, Close: 99034.47
[2024-11-22 11:40:01] Open: 99020.04, High: 99042.34, Low: 99017.62, Close: 99017.63
[2024-11-22 11:41:05] Open: 99016.48, High: 99016.48, Low: 98941.07, Close: 98955.28
[2024-11-22 11:42:03] Open: 98955.21, High: 98998.10, Low: 98955.21, Close: 98993.10
[2024-11-22 11:43:02] Open: 98971.19, High: 98979.09, Low: 98927.99, Close: 98964.85
[2024-11-22 11:44:00] Open: 98953.33, High: 98971.60, Low: 98931.08, Close: 98967.06
[2024-11-22 11:45:05] Open: 98990.06, High: 98992.57, Low: 98873.15, Close: 98906.05
[2024-11-22 11:46:03] Open: 98903.67, High: 98945.06, Low: 98889.41, Close: 98927.11
[2024-11-22 11:47:01] Open: 98942.76, High: 98975.85, Low: 98920.74, Close: 98959.97
[2024-11-22 11:48:00] Open: 98958.07, High: 99026.02, Low: 98958.07, Close: 98980.02
[2024-11-22 11:49:04] Open: 98991.62, High: 98998.70, Low: 98946.20, Close: 98997.39
[2024-11-22 11:50:02] Open: 98996.47, High: 99026.99, Low: 98995.92, Close: 99024.10
[2024-11-22 11:51:00] Open: 99025.12, High: 99073.78, Low: 99019.36, Close: 99019.36
[2024-11-22 11:52:04] Open: 98999.30, High: 99032.99, Low: 98994.59, Close: 99032.99
[2024-11-22 11:53:03] Open: 99029.55, High: 99067.73, Low: 99029.55, Close: 99050.28
[2024-11-22 11:54:01] Open: 99044.55, High: 99065.03, Low: 99024.72, Close: 99027.32
[2024-11-22 11:55:04] Open: 99060.21, High: 99068.12, Low: 99004.64, Close: 99006.07
[2024-11-22 11:56:02] Open: 99010.87, High: 99010.87, Low: 98959.53, Close: 98966.86
[2024-11-22 11:57:01] Open: 98961.20, High: 98987.83, Low: 98950.08, Close: 98980.26
[2024-11-22 11:58:00] Open: 98964.96, High: 99009.89, Low: 98964.96, Close: 98976.62
[2024-11-22 11:59:03] Open: 98972.79, High: 98980.34, Low: 98943.10, Close: 98943.10
[2024-11-22 12:00:01] Open: 98947.90, High: 98947.90, Low: 98911.74, Close: 98911.74
[2024-11-22 12:01:04] Open: 98927.19, High: 98927.19, Low: 98844.76, Close: 98849.93
[2024-11-22 12:02:03] Open: 98859.11, High: 98859.11, Low: 98815.58, Close: 98827.66
[2024-11-22 12:03:02] Open: 98812.90, High: 98891.49, Low: 98812.90, Close: 98885.49
[2024-11-22 12:04:00] Open: 98885.50, High: 98885.50, Low: 98866.93, Close: 98872.22
[2024-11-22 12:05:04] Open: 98868.04, High: 98904.94, Low: 98831.96, Close: 98904.94
[2024-11-22 12:06:02] Open: 98899.91, High: 98940.76, Low: 98896.50, Close: 98929.96
[2024-11-22 12:07:01] Open: 98940.72, High: 98958.61, Low: 98919.88, Close: 98919.88
[2024-11-22 12:08:04] Open: 98915.00, High: 98930.59, Low: 98889.23, Close: 98930.48
[2024-11-22 12:09:02] Open: 98944.52, High: 98944.52, Low: 98843.66, Close: 98852.63
[2024-11-22 12:10:00] Open: 98841.46, High: 98841.46, Low: 98804.32, Close: 98824.59
[2024-11-22 12:11:04] Open: 98818.65, High: 98847.45, Low: 98783.68, Close: 98801.68
[2024-11-22 12:12:02] Open: 98799.25, High: 98799.25, Low: 98747.38, Close: 98747.38
[2024-11-22 12:13:00] Open: 98747.37, High: 98752.87, Low: 98730.89, Close: 98730.89
[2024-11-22 12:14:04] Open: 98729.38, High: 98729.39, Low: 98691.75, Close: 98691.75
[2024-11-22 12:15:02] Open: 98691.58, High: 98694.18, Low: 98634.16, Close: 98634.16
[2024-11-22 12:16:00] Open: 98625.11, High: 98714.34, Low: 98615.18, Close: 98711.54
[2024-11-22 12:17:04] Open: 98709.77, High: 98722.40, Low: 98692.32, Close: 98722.40
[2024-11-22 12:18:02] Open: 98738.85, High: 98758.88, Low: 98710.00, Close: 98740.46
[2024-11-22 12:19:01] Open: 98739.70, High: 98781.22, Low: 98737.69, Close: 98778.79
[2024-11-22 12:20:00] Open: 98797.19, High: 98797.19, Low: 98745.02, Close: 98745.02
[2024-11-22 12:21:03] Open: 98750.92, High: 98750.92, Low: 98705.93, Close: 98723.51
[2024-11-22 12:22:01] Open: 98719.03, High: 98722.29, Low: 98682.01, Close: 98682.01
[2024-11-22 12:23:00] Open: 98682.10, High: 98685.16, Low: 98644.07, Close: 98668.79
[2024-11-22 12:24:04] Open: 98652.25, High: 98679.25, Low: 98652.25, Close: 98679.25
[2024-11-22 12:25:02] Open: 98677.29, High: 98677.29, Low: 98623.17, Close: 98623.17
[2024-11-22 12:26:01] Open: 98600.97, High: 98600.97, Low: 98568.28, Close: 98579.42
[2024-11-22 12:27:00] Open: 98555.33, High: 98555.33, Low: 98532.38, Close: 98546.66
[2024-11-22 12:28:04] Open: 98538.41, High: 98538.41, Low: 98489.34, Close: 98508.36
[2024-11-22 12:29:03] Open: 98505.33, High: 98514.52, Low: 98487.70, Close: 98499.55
[2024-11-22 12:30:01] Open: 98519.92, High: 98570.17, Low: 98501.00, Close: 98570.14
[2024-11-22 12:31:00] Open: 98540.13, High: 98610.91, Low: 98535.25, Close: 98610.91
[2024-11-22 12:32:04] Open: 98611.37, High: 98707.67, Low: 98570.18, Close: 98707.67
[2024-11-22 12:33:03] Open: 98644.51, High: 98663.66, Low: 98620.13, Close: 98620.13
[2024-11-22 12:34:01] Open: 98636.15, High: 98726.88, Low: 98636.15, Close: 98653.12
[2024-11-22 12:35:00] Open: 98650.66, High: 98663.12, Low: 98600.68, Close: 98600.68
[2024-11-22 12:36:03] Open: 98606.97, High: 98738.48, Low: 98606.97, Close: 98735.66
[2024-11-22 12:37:01] Open: 98745.28, High: 98745.28, Low: 98706.25, Close: 98718.28
[2024-11-22 12:38:00] Open: 98695.83, High: 98732.77, Low: 98677.31, Close: 98679.62
[2024-11-22 12:39:04] Open: 98673.27, High: 98686.06, Low: 98666.13, Close: 98678.85
[2024-11-22 12:40:02] Open: 98661.89, High: 98663.44, Low: 98634.04, Close: 98660.15
[2024-11-22 12:41:00] Open: 98653.35, High: 98742.93, Low: 98637.59, Close: 98742.93
[2024-11-22 12:42:04] Open: 98714.69, High: 98714.69, Low: 98620.14, Close: 98635.09
[2024-11-22 12:43:02] Open: 98645.27, High: 98645.27, Low: 98569.52, Close: 98600.84
[2024-11-22 12:44:01] Open: 98601.96, High: 98630.66, Low: 98601.96, Close: 98618.00
[2024-11-22 12:45:04] Open: 98637.03, High: 98716.92, Low: 98637.03, Close: 98655.68
[2024-11-22 12:46:04] Open: 98697.42, High: 98697.42, Low: 98610.73, Close: 98614.76
[2024-11-22 12:47:01] Open: 98617.90, High: 98625.42, Low: 98588.81, Close: 98594.79
[2024-11-22 12:48:00] Open: 98592.09, High: 98592.09, Low: 98572.56, Close: 98573.94
[2024-11-22 12:49:04] Open: 98571.44, High: 98627.32, Low: 98549.30, Close: 98627.32
[2024-11-22 12:50:02] Open: 98623.87, High: 98714.64, Low: 98623.87, Close: 98714.64
[2024-11-22 12:51:01] Open: 98710.62, High: 98710.62, Low: 98641.97, Close: 98641.97
[2024-11-22 12:52:04] Open: 98638.71, High: 98656.10, Low: 98626.08, Close: 98626.09
[2024-11-22 12:53:02] Open: 98626.09, High: 98677.02, Low: 98626.09, Close: 98637.49
[2024-11-22 12:54:00] Open: 98614.51, High: 98644.95, Low: 98580.37, Close: 98644.95
[2024-11-22 12:55:04] Open: 98644.94, High: 98731.91, Low: 98644.94, Close: 98731.91
[2024-11-22 12:56:02] Open: 98758.05, High: 98822.06, Low: 98755.81, Close: 98822.06
[2024-11-22 12:57:00] Open: 98824.89, High: 98859.53, Low: 98822.54, Close: 98851.26
[2024-11-22 12:58:04] Open: 98836.76, High: 98836.76, Low: 98802.47, Close: 98825.65
[2024-11-22 12:59:02] Open: 98828.99, High: 98828.99, Low: 98796.11, Close: 98805.34
[2024-11-22 13:00:01] Open: 98804.17, High: 98807.29, Low: 98790.57, Close: 98793.51
[2024-11-22 13:01:00] Open: 98790.73, High: 98790.73, Low: 98728.56, Close: 98728.56
[2024-11-22 13:02:04] Open: 98728.56, High: 98782.90, Low: 98705.35, Close: 98782.90
[2024-11-22 13:03:02] Open: 98784.64, High: 98861.34, Low: 98784.64, Close: 98861.34
[2024-11-22 13:04:00] Open: 98868.56, High: 98868.56, Low: 98821.25, Close: 98821.26
[2024-11-22 13:05:04] Open: 98821.26, High: 98830.10, Low: 98797.72, Close: 98797.72
[2024-11-22 13:06:02] Open: 98804.40, High: 98804.40, Low: 98770.17, Close: 98770.19
[2024-11-22 13:07:01] Open: 98791.56, High: 98816.29, Low: 98784.66, Close: 98784.66
[2024-11-22 13:08:04] Open: 98784.65, High: 98784.65, Low: 98717.63, Close: 98717.63
[2024-11-22 13:09:03] Open: 98716.12, High: 98726.80, Low: 98710.72, Close: 98720.00
[2024-11-22 13:10:01] Open: 98719.85, High: 98719.85, Low: 98672.16, Close: 98672.16
[2024-11-22 13:11:00] Open: 98672.17, High: 98678.82, Low: 98518.63, Close: 98518.63
[2024-11-22 13:12:04] Open: 98531.02, High: 98608.34, Low: 98531.02, Close: 98592.51
[2024-11-22 13:13:02] Open: 98578.67, High: 98578.67, Low: 98544.51, Close: 98555.71
[2024-11-22 13:14:01] Open: 98570.43, High: 98586.16, Low: 98532.10, Close: 98537.74
[2024-11-22 13:15:05] Open: 98578.24, High: 98604.93, Low: 98559.31, Close: 98596.42
[2024-11-22 13:16:03] Open: 98599.87, High: 98656.98, Low: 98599.87, Close: 98653.50
[2024-11-22 13:17:01] Open: 98656.97, High: 98675.33, Low: 98616.46, Close: 98616.46
[2024-11-22 13:18:00] Open: 98604.88, High: 98604.88, Low: 98526.53, Close: 98543.87
[2024-11-22 13:19:03] Open: 98584.44, High: 98620.91, Low: 98571.92, Close: 98577.50
[2024-11-22 13:20:01] Open: 98577.44, High: 98577.44, Low: 98550.10, Close: 98550.10
[2024-11-22 13:21:00] Open: 98543.50, High: 98543.50, Low: 98444.95, Close: 98463.95
[2024-11-22 13:22:04] Open: 98443.59, High: 98443.59, Low: 98391.71, Close: 98423.83
[2024-11-22 13:23:02] Open: 98407.50, High: 98439.04, Low: 98399.48, Close: 98411.44
[2024-11-22 13:24:00] Open: 98409.59, High: 98434.43, Low: 98390.41, Close: 98431.01
[2024-11-22 13:25:04] Open: 98436.60, High: 98492.62, Low: 98436.60, Close: 98454.86
[2024-11-22 13:26:03] Open: 98497.51, High: 98609.27, Low: 98497.51, Close: 98609.27
[2024-11-22 13:27:01] Open: 98606.01, High: 98606.01, Low: 98541.98, Close: 98541.98
[2024-11-22 13:28:00] Open: 98533.23, High: 98541.98, Low: 98496.42, Close: 98496.89
[2024-11-22 13:29:03] Open: 98504.37, High: 98519.38, Low: 98467.74, Close: 98478.53
[2024-11-22 13:30:01] Open: 98478.53, High: 98478.53, Low: 98454.64, Close: 98454.64
[2024-11-22 13:31:00] Open: 98465.70, High: 98497.84, Low: 98443.29, Close: 98497.84
[2024-11-22 13:32:04] Open: 98501.26, High: 98507.77, Low: 98478.80, Close: 98478.80
[2024-11-22 13:33:01] Open: 98473.72, High: 98473.72, Low: 98435.51, Close: 98451.83
[2024-11-22 13:34:00] Open: 98457.48, High: 98475.81, Low: 98415.55, Close: 98415.55
[2024-11-22 13:35:04] Open: 98415.54, High: 98416.95, Low: 98367.62, Close: 98367.62
[2024-11-22 13:36:02] Open: 98374.33, High: 98419.92, Low: 98361.58, Close: 98419.92
[2024-11-22 13:37:01] Open: 98419.32, High: 98430.40, Low: 98384.05, Close: 98430.40
[2024-11-22 13:38:00] Open: 98446.31, High: 98583.82, Low: 98446.31, Close: 98573.85
[2024-11-22 13:39:04] Open: 98552.28, High: 98552.28, Low: 98504.90, Close: 98531.72
[2024-11-22 13:40:02] Open: 98531.79, High: 98561.84, Low: 98523.59, Close: 98550.38
[2024-11-22 13:41:00] Open: 98555.45, High: 98571.65, Low: 98473.37, Close: 98473.37
[2024-11-22 13:42:04] Open: 98503.40, High: 98510.48, Low: 98465.55, Close: 98465.55
[2024-11-22 13:43:04] Open: 98464.11, High: 98480.92, Low: 98461.20, Close: 98464.53
[2024-11-22 13:44:01] Open: 98475.01, High: 98498.03, Low: 98461.41, Close: 98498.02
[2024-11-22 13:45:00] Open: 98478.09, High: 98484.16, Low: 98467.74, Close: 98479.08
[2024-11-22 13:46:03] Open: 98415.13, High: 98422.46, Low: 98404.55, Close: 98406.14
[2024-11-22 13:47:02] Open: 98402.78, High: 98402.78, Low: 98375.41, Close: 98402.65
[2024-11-22 13:48:05] Open: 98422.45, High: 98450.09, Low: 98398.82, Close: 98398.82
[2024-11-22 13:49:03] Open: 98384.87, High: 98390.55, Low: 98366.12, Close: 98369.59
[2024-11-22 13:50:02] Open: 98364.70, High: 98365.99, Low: 98360.98, Close: 98362.21
[2024-11-22 13:51:01] Open: 98370.86, High: 98415.84, Low: 98370.39, Close: 98415.84
[2024-11-22 13:52:00] Open: 98415.86, High: 98439.15, Low: 98410.04, Close: 98434.89
[2024-11-22 13:53:04] Open: 98420.70, High: 98438.50, Low: 98419.31, Close: 98419.32
[2024-11-22 13:54:02] Open: 98422.92, High: 98444.95, Low: 98419.34, Close: 98443.07
[2024-11-22 13:55:01] Open: 98443.08, High: 98546.57, Low: 98443.08, Close: 98540.26
[2024-11-22 13:56:00] Open: 98528.35, High: 98579.05, Low: 98528.35, Close: 98579.05
[2024-11-22 13:57:04] Open: 98579.01, High: 98579.01, Low: 98517.08, Close: 98517.08
[2024-11-22 13:58:02] Open: 98517.08, High: 98517.23, Low: 98498.23, Close: 98498.23
[2024-11-22 13:59:01] Open: 98504.73, High: 98507.75, Low: 98477.55, Close: 98477.56
[2024-11-22 14:00:04] Open: 98473.55, High: 98473.55, Low: 98441.89, Close: 98463.88
[2024-11-22 14:01:03] Open: 98462.86, High: 98463.60, Low: 98386.82, Close: 98386.82
[2024-11-22 14:02:01] Open: 98430.31, High: 98430.31, Low: 98389.80, Close: 98406.06
[2024-11-22 14:03:05] Open: 98403.43, High: 98403.43, Low: 98324.70, Close: 98393.96
[2024-11-22 14:04:03] Open: 98360.71, High: 98412.00, Low: 98326.07, Close: 98412.00
[2024-11-22 14:05:01] Open: 98411.51, High: 98487.86, Low: 98405.48, Close: 98487.86
[2024-11-22 14:06:04] Open: 98481.88, High: 98580.77, Low: 98481.44, Close: 98580.77
[2024-11-22 14:07:01] Open: 98590.62, High: 98706.32, Low: 98590.62, Close: 98678.51
[2024-11-22 14:08:00] Open: 98660.55, High: 98678.87, Low: 98645.40, Close: 98657.55
[2024-11-22 14:09:04] Open: 98656.23, High: 98684.60, Low: 98603.54, Close: 98603.54
[2024-11-22 14:10:03] Open: 98603.54, High: 98626.05, Low: 98600.18, Close: 98601.36
[2024-11-22 14:11:01] Open: 98608.35, High: 98636.98, Low: 98604.12, Close: 98627.87
[2024-11-22 14:12:00] Open: 98613.11, High: 98613.11, Low: 98601.61, Close: 98601.61
[2024-11-22 14:13:03] Open: 98586.82, High: 98600.22, Low: 98552.69, Close: 98554.16
[2024-11-22 14:14:01] Open: 98585.35, High: 98601.65, Low: 98585.35, Close: 98601.65
[2024-11-22 14:15:00] Open: 98602.89, High: 98665.45, Low: 98602.89, Close: 98630.53
[2024-11-22 14:16:04] Open: 98634.20, High: 98677.59, Low: 98624.84, Close: 98674.44
[2024-11-22 14:17:02] Open: 98677.90, High: 98704.56, Low: 98668.75, Close: 98675.34
[2024-11-22 14:18:00] Open: 98654.43, High: 98696.77, Low: 98637.70, Close: 98696.56
[2024-11-22 14:19:03] Open: 98691.38, High: 98733.82, Low: 98682.79, Close: 98722.07
[2024-11-22 14:20:01] Open: 98709.21, High: 98719.96, Low: 98691.41, Close: 98691.41
[2024-11-22 14:21:02] Open: 98691.42, High: 98702.64, Low: 98666.96, Close: 98666.96
[2024-11-22 14:22:00] Open: 98678.78, High: 98700.94, Low: 98667.84, Close: 98689.38
[2024-11-22 14:23:04] Open: 98694.21, High: 98711.65, Low: 98691.75, Close: 98691.75
[2024-11-22 14:24:02] Open: 98684.12, High: 98684.12, Low: 98654.41, Close: 98655.43
[2024-11-22 14:25:00] Open: 98666.23, High: 98702.28, Low: 98655.54, Close: 98702.28
[2024-11-22 14:26:03] Open: 98728.51, High: 98827.01, Low: 98728.49, Close: 98827.01
[2024-11-22 14:27:02] Open: 98793.60, High: 98832.81, Low: 98793.57, Close: 98823.64
[2024-11-22 14:28:05] Open: 98812.09, High: 98837.48, Low: 98797.51, Close: 98812.77
[2024-11-22 14:29:03] Open: 98806.79, High: 98824.12, Low: 98802.10, Close: 98806.39
[2024-11-22 14:30:01] Open: 98805.86, High: 98805.87, Low: 98775.80, Close: 98782.73
[2024-11-22 14:31:00] Open: 98806.30, High: 98868.25, Low: 98806.30, Close: 98868.25
[2024-11-22 14:32:03] Open: 98861.10, High: 98937.55, Low: 98856.12, Close: 98927.78
[2024-11-22 14:33:01] Open: 98911.49, High: 98986.79, Low: 98911.49, Close: 98960.87
[2024-11-22 14:34:00] Open: 98949.09, High: 98971.55, Low: 98910.37, Close: 98947.27
[2024-11-22 14:35:04] Open: 98919.96, High: 98945.72, Low: 98919.96, Close: 98930.87
[2024-11-22 14:36:03] Open: 98941.27, High: 98945.52, Low: 98928.07, Close: 98931.51
[2024-11-22 14:37:01] Open: 98878.92, High: 98892.56, Low: 98850.41, Close: 98850.41
[2024-11-22 14:38:05] Open: 98841.36, High: 98886.23, Low: 98841.36, Close: 98872.60
[2024-11-22 14:39:04] Open: 98896.38, High: 98975.76, Low: 98896.38, Close: 98972.07
[2024-11-22 14:40:02] Open: 98975.51, High: 98981.33, Low: 98901.99, Close: 98912.22
[2024-11-22 14:41:01] Open: 98896.39, High: 98955.93, Low: 98896.39, Close: 98928.64
[2024-11-22 14:42:05] Open: 98955.92, High: 98986.50, Low: 98936.53, Close: 98936.53
[2024-11-22 14:43:03] Open: 98941.92, High: 98954.71, Low: 98924.65, Close: 98938.37
[2024-11-22 14:44:01] Open: 98938.35, High: 98947.80, Low: 98923.32, Close: 98946.53
[2024-11-22 14:45:05] Open: 98944.83, High: 98944.83, Low: 98888.78, Close: 98888.78
